asset_id,A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050
A040,0.128505263,0.09590245117,0.01765742931,0.6719264704,0.08190226184,0.06222772238,0.1072009473,0.1343047019,0.1080580476,0.05367132506,0.02390396933,0.1314946665,0.07906297039,0.1303432654,0.1308513968,0.04382441671,0.1014390205,0.1175132832,0.5786672882,0.5562749135,0.5857696085,0.08156331831,0.07164453776,0.6259367585,0.05766977582,0.03388661863,0.05993628835,0.107743185,0.08331459837,0.7287002744,0.04243687808,0.1372285448,0.1328108423,0.09055083283,0.1081426766,0.07695289125,0.1062164241,0.1461536144,0.00555821268,1,0.4998643756,0.1682742077,0.113015324,0.1132079466,0.1200656915,0.1226063894,0.101922394,0.03006375966,0.6453493704,0.4682358993
A041,0.1025818194,0.1288972512,0.125887054,0.5828587004,0.09892142971,0.1441933812,0.08418647776,0.03488647909,0.1035995311,0.06687318429,0.05617892553,-0.01649696366,0.1324515143,0.1390796798,0.0765439636,0.1150437008,0.1122382515,0.1199898675,0.5465109183,0.588478295,0.7298025635,0.03119761776,0.1214430586,0.4443555584,0.1110434776,0.1085513404,0.1802093751,0.06640549269,0.05174019101,0.7079944063,0.08021168191,0.05282502594,0.1145354289,0.1418441245,0.1096424242,0.1193132967,0.02580167527,0.0459529401,0.1198461936,0.4998643756,1,0.0937823322,0.1246172629,0.1465039069,0.052124483,0.08417004762,0.09045260673,0.03546367048,0.5512479353,0.5398622079
A042,0.1532029917,0.1017805581,0.1091368453,0.09424677286,0.0786249928,0.2193064335,0.02150343064,0.06438933569,0.09306367405,0.02842432361,0.0241198989,0.04804114625,0.06422150677,0.4671500272,0.09926104285,0.149968008,0.5801690807,0.4810720501,0.1587782294,0.1178828667,0.09188837572,0.1400421896,0.144698213,0.05864050981,0.131772192,0.1242696901,0.04603009302,0.06626145849,0.1346513883,0.1374265909,0.4717820148,0.07777901774,0.09293608527,0.1396628742,0.04656248722,0.07926320093,0.08296726099,0.07522026991,0.02247502897,0.1682742077,0.0937823322,1,0.1772457867,0.001756373182,0.1187428913,0.06543941046,0.08732486665,0.1432803694,0.1036550793,0.07308712435
A043,0.06637525904,0.6172980794,0.4504043863,0.07315333003,0.01551585379,0.1530460028,0.01384767313,0.08015791551,0.08965965224,0.6755088939,0.5590528093,0.111810261,0.08190511619,0.03272815213,0.6570804655,0.05568951764,0.08809796273,0.1210442256,0.1102113265,0.131828545,0.08147395311,0.08152369577,0.08047502225,0.1164420122,0.1746552067,0.6300705291,0.6213146942,0.5680350433,0.7661727493,0.07412391748,0.1311411709,0.07975084941,0.1515795398,0.1303807196,0.09728741447,0.7713182068,0.1017390328,0.0609231681,0.06787737767,0.113015324,0.1246172629,0.1772457867,1,0.130180542,0.05045896625,0.5184518531,0.104487044,0.09793783589,0.08536886581,0.03909165464
A044,0.07010481846,0.08363774453,0.1125202498,0.1483882841,0.1363191788,0.4896600051,0.0456824716,0.08208482561,0.6092552738,0.06641528242,0.09719606267,0.117543054,0.6224261276,0.07208025113,0.03204337468,-0.001089088594,0.1289848677,0.1739045734,0.116003854,0.1038650217,0.04654588461,0.06491782986,0.06143284301,0.1021072615,0.04965955964,0.09722937932,0.1248048671,0.1060156534,0.1405759311,0.0691772007,0.1438075233,0.6079423536,0.4236439763,0.6842740144,0.6232256535,0.15952551,0.6471654251,0.04651423377,0.1156878843,0.1132079466,0.1465039069,0.001756373182,0.130180542,1,0.04924824357,0.134873526,0.5062294517,0.1168213695,0.1420813511,0.05000837425
A045,0.129188724,0.09484109806,0.1427507762,0.1788825094,0.07177957363,0.1689277587,0.1098561448,0.1604382286,0.0306488314,0.1187549127,0.0191395632,0.2084883572,0.06673169517,0.1583586586,0.04691505931,0.08468419186,0.05252404762,0.06429291426,0.08552374738,0.07254021837,0.07221631209,0.5655989477,0.09548768132,0.1433973562,0.01465734383,0.1480725897,0.1391935673,0.1928121423,0.1043846349,0.1251858184,0.09383785315,0.06377534608,0.02485770522,0.1275776742,0.05359868621,0.1174061116,0.01008596318,0.1545562621,0.1504879322,0.1200656915,0.052124483,0.1187428913,0.05045896625,0.04924824357,1,0.03604224005,0.06873397679,0.1434567951,0.14266258,0.1035764933
A046,0.1854212103,0.6578509043,0.6499421579,0.05206294486,0.10673645,0.1093065161,0.05603970187,0.1468137336,0.1555985614,0.6174565531,0.626023056,0.1216378285,0.1135896784,0.1247858267,0.5235324606,0.1460456987,0.1036346344,0.08055001736,0.1515462126,0.1401734061,0.08406222927,0.09057483063,0.1261501091,0.1342707919,0.07105680961,0.5125418277,0.6916765947,0.4916280183,0.5823963224,0.1508724582,0.03012965756,0.1730969017,0.09281066182,0.01931010411,0.1139270003,0.6818008715,0.1045782984,0.03365534196,0.07163438531,0.1226063894,0.08417004762,0.06543941046,0.5184518531,0.134873526,0.03604224005,1,0.120521698,0.129367609,0.06027523807,0.06628957332
A047,0.07392198617,0.09583640838,0.1120943834,0.03422429445,0.04746506315,0.6863588698,0.2003773705,0.08676158971,0.6748311499,0.147664396,0.1483703105,0.1775347357,0.6401916453,0.1786836812,0.10022942,0.09613068776,0.0560888188,0.0947452591,0.05788097232,0.1202854996,0.09104347961,0.07071667672,0.08843785812,0.07083978577,0.1509388031,0.09013802117,0.1005121259,0.178316863,0.08547808298,0.07637775793,0.1480893454,0.6514662551,0.579591913,0.6489516629,0.7073573058,0.05218881464,0.6909122527,0.07823222796,0.07374205011,0.101922394,0.09045260673,0.08732486665,0.104487044,0.5062294517,0.06873397679,0.120521698,1,0.1364355813,0.06891440183,0.04721216006
A048,0.03784240555,0.0169913145,0.0744317128,0.07058371982,0.0883439126,0.1121228779,0.5277441997,0.1099874784,0.07927207456,0.09485978294,0.1498879283,0.05157377032,0.0746263481,0.06268321902,0.0564942859,0.06241181873,0.1084215129,0.1740372703,0.153296803,0.1213471296,0.05095930295,0.1486989044,0.1012725512,0.1310495569,0.08338956198,0.03775788252,0.07251037865,0.04519782473,0.06453316792,0.04343510452,0.1455661974,0.1681152649,0.1352813274,0.1351084067,0.1142615858,0.124843643,0.04796970651,0.150912405,0.6608428895,0.03006375966,0.03546367048,0.1432803694,0.09793783589,0.1168213695,0.1434567951,0.129367609,0.1364355813,1,0.08738416168,0.08342081178
A049,0.08487897288,0.03785249408,0.1624867909,0.5650765295,0.1262918508,0.060571333,0.0693932318,0.1845690798,0.1105918659,0.141835966,0.02536314832,0.1230960357,0.1221379057,0.09465014038,0.1080703973,0.07356981747,0.1287948851,0.1221366623,0.558139704,0.5644209045,0.6035463878,0.09388966581,0.1879246573,0.5219044312,0.1053369219,0.05268060712,0.07569495046,0.05225067942,0.1650410992,0.5611395119,0.04464075117,0.08074604024,0.06280212215,0.05536186483,0.1606268758,-0.01534759537,0.0350266512,0.1057108614,0.1064903325,0.6453493704,0.5512479353,0.1036550793,0.08536886581,0.1420813511,0.14266258,0.06027523807,0.06891440183,0.08738416168,1,0.5145942407
A050,0.1041508266,0.1036585553,0.09479555914,0.5341588153,0.06337132678,0.1136773675,0.1131484423,0.1791202268,0.04528043156,0.148759341,0.08809482804,0.1229021291,0.1501390601,0.1000875261,0.0661768866,0.05883635857,0.02117079546,0.06359803435,0.5685557696,0.3731898829,0.6289027305,0.04541013865,0.1088288901,0.5182365252,0.09495284619,0.08820242729,0.1645758341,0.1276847982,0.1016907798,0.5810286386,0.1217619168,0.1279897866,0.1203299303,0.03753108221,0.06902673783,0.02756762906,0.1942582705,0.1080623069,0.1346375973,0.4682358993,0.5398622079,0.07308712435,0.03909165464,0.05000837425,0.1035764933,0.06628957332,0.04721216006,0.08342081178,0.5145942407,1
