A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050
-0.007956476,-0.00100004,-0.001122111,-0.00901995,-0.000244382,0.004225149,0.000838065,0.004467435,0.009170467,0.002530286,0.003110013,0.02095646,0.003422988,0.001148181,0.006024456,-0.017235401,-0.000784387,0.001921037,-0.01059476,-0.003650941,-0.003287596,0.002452904,-0.016514144,-0.008182456,-0.016322331,-0.000377374,-0.00038487,0.000447997,3.8844E-05,-0.013412015,0.002468747,0.00928093,0.018414757,0.005137228,0.015466509,-0.000422748,0.002860342,-0.000582634,0.001694291,-0.007619331,-0.011742099,-0.002570695,0.000901312,0.001998532,0.008955057,-0.001802607,0.013357666,0.001319255,-0.016871141,0.001732451
0.010856839,-0.001847623,-0.002883818,-0.00905956,0.006581043,-0.004012017,0.000253415,0.0107481,9.14042E-05,0.003266268,0.004331043,0.004074766,-0.000871242,-0.000636179,0.001028944,0.006145432,0.001674539,0.000320014,-0.012215574,-0.012455737,-0.008851065,0.009925889,0.004567534,-0.012023162,0.003097619,0.000990405,-8.21504E-05,-0.002992189,-0.00129594,-0.00792956,-0.000811907,-0.006001799,-0.004568056,-0.002679262,-0.00098042,0.000394067,0.00036126,0.002415813,-7.46932E-05,-0.010865968,-0.003234524,-0.003668691,0.000403502,-0.000458042,-0.001419871,-0.000428269,-0.002392347,-3.33031E-05,-2.87153E-05,-0.004633668
0.007118513,-0.007290408,-0.001846377,-0.017202219,0.019654185,-0.0037627,0.000247015,0.017377207,-0.014765168,-0.01363399,-0.005730467,0.036689282,-0.023303384,-0.000483679,-0.005555835,0.012328037,-0.000104996,0.000649722,-0.016131593,-0.019777616,-0.018691995,0.005890539,0.005491062,-0.013625954,0.015320651,-0.004147803,-0.004733179,-0.006845108,-0.004921228,-0.026917856,-0.003238918,-0.013112724,-0.007887347,-0.018049443,-0.00834859,-0.008684924,-0.011144987,0.005544564,-0.00069306,-0.013392665,-0.022074614,0.000851906,-0.007408313,-0.018221292,0.002553859,-0.006374336,-0.011718501,-0.000381492,-0.005641125,-0.019477902
-0.001741011,-0.000241816,0.002440179,-0.016226996,0.01080831,0.000178626,-0.000389331,0.008238417,-0.003175994,-0.007567063,-0.005252972,0.010873246,-0.000421512,0.001379691,-0.004373561,0.011081502,0.000933563,0.000881853,-0.00611466,-0.008750265,-0.011394189,-0.010483204,0.007576948,-0.010980504,0.009487779,0.001586839,-0.004894042,0.002105874,0.003731869,-0.012293995,0.001280747,-0.009013347,-0.003236198,-0.003920124,-0.006510529,-0.003013038,-0.008372281,-0.007080794,0.000220106,-0.007844032,-0.017012052,0.006727213,0.000758274,-0.004781332,0.001595985,-0.004546952,-0.003951921,0.000248707,-0.010863718,-0.016667197
-0.001255479,0.000738308,0.000523973,-0.005806506,-0.002895973,0.003382223,-0.000510996,0.000891624,-0.009439986,-0.001810309,0.000224377,0.0090791,-0.003288549,0.001786745,-0.001232267,0.001259276,-0.001781019,-0.002399371,0.013345988,0.005339427,0.009882213,-0.013687155,0.021289799,0.004866083,0.017299629,0.00052172,0.002671411,0.000396736,0.002311982,0.00871425,-0.001169873,0.007310624,-0.000769312,-0.006520196,-0.002616978,-0.004081096,0.005012318,-0.002031321,-0.001443466,0.002166104,0.007338098,-0.000322173,-0.001013541,-0.001436104,-0.014957119,0.002672228,0.000178436,-0.000890822,0.009025823,0.020487261
0.009109997,8.54142E-05,0.00146001,-0.02132398,-0.006445866,-0.006906192,-0.000606445,-0.008037879,-0.006710959,-0.002785857,-0.00140055,-0.006920291,-0.002387083,0.002459347,0.001407577,-0.007084827,0.00238129,-0.00019664,-0.002081864,-0.01469285,-0.017670435,-0.010529494,-0.01533621,-0.014006416,-0.019453633,0.000514156,-0.001145057,-0.002916403,0.002544813,-0.003095125,-0.002949038,-0.003486658,0.000470718,0.001003199,-0.003719934,-0.00115444,-0.009592648,-0.005320486,-0.001422229,-0.002007779,-0.010570532,0.001310044,-0.001604377,-0.006596088,-0.003860472,0.004298459,-0.009083314,-0.000597132,-0.020045396,-0.029241792
0.020880469,0.000392657,-0.000245247,0.005801164,0.00927499,-0.007980947,-0.000694695,0.003979852,-0.015964855,-0.002017112,-0.003990258,0.001337931,-0.01805557,-0.001955238,-0.001845496,0.012107282,0.000774012,0.000382162,-0.002530724,0.003407911,-0.002405792,-0.00636432,0.01501573,0.010087705,0.015336954,-7.92867E-05,-0.001618311,-0.005393843,0.000224894,0.00430944,0.003267343,-0.002887491,-0.009744511,-0.01212524,-0.011320806,-0.001294157,-0.010738869,-0.013980694,-0.000657169,0.008242401,-0.000226583,0.003307357,-0.000189988,-0.008220548,-0.007132782,0.002135752,-0.004237577,-0.00042397,0.008316298,-0.014140255
-0.00458559,0.005220375,0.005464717,-0.004641789,0.020055704,-0.010867361,-0.000790157,0.022722092,-0.013539314,0.003118148,0.003317014,0.01497709,-0.01549399,-0.002819524,-0.001165367,0.021927197,0.00022842,0.003404738,-0.009543774,-0.014070929,0.002850237,-0.002516058,0.014894946,0.000475113,0.007153633,0.003266027,-0.002246911,0.003334184,0.00331412,0.002375787,0.003566243,-0.001085412,0.000219574,-0.002400736,-0.016278403,0.002898899,-0.003850941,-0.00822189,-0.000822858,-0.003315018,-0.00778043,0.001550821,0.00043717,-0.001427335,-0.00249862,0.003303677,-0.013727551,0.000381236,-0.000900549,0.005657868
0.001369449,-0.0103839,-0.007525449,0.007279199,0.010212427,-0.008258244,-0.00208633,-0.000128452,0.00532572,-0.001072785,-0.003281355,0.002812195,0.006648659,0.004455151,-0.001657596,0.006025479,0.005740704,0.005453197,0.019191404,0.015488817,0.018199031,-0.003061371,0.004557359,0.009082579,0.004298084,-0.003351628,-0.003793278,-0.005401816,-0.005124722,0.022335194,3.31861E-05,-0.003177966,-0.003365553,-0.001421748,0.007305951,-0.006906144,-0.009617438,0.007083229,-0.002255855,0.013106659,0.024540813,0.001585496,-0.006865613,-0.006703745,0.004831659,-0.005755518,0.002925627,-0.000817201,0.036971721,0.012784523
-0.011663317,-0.005521452,-0.013758247,-0.007566205,-0.014266428,0.000723248,-0.000225838,-0.003734448,0.001374908,-0.008821899,-0.009318895,-0.007642725,-0.003472092,-0.003280706,-0.00739166,-0.002179439,-0.004174307,-0.002942834,0.003155137,-0.010450187,-0.009254046,-0.011415073,0.006393441,-0.002737093,-0.001997594,-0.008145826,-0.004111353,-0.00357016,-0.008381094,-0.003712674,-0.004874443,0.003749057,-0.008889702,-0.007386107,-0.000207429,-0.007056376,-0.011415276,-0.002362529,0.000295564,0.007128432,-0.006458426,-0.002722572,-0.005680845,-0.001594342,-0.009427854,-0.003982721,-0.002527131,0.000959346,-0.006007696,-0.00548932
-0.012368439,0.003521381,0.001192569,-0.009528509,-0.004843556,-0.009523239,-0.000264184,0.004173833,-0.00977449,0.003541967,0.002383545,0.008723393,-0.010618318,-0.005236018,-0.001752187,-0.01133073,-0.000480141,-0.00175194,-0.010572502,0.006582624,-0.003609288,-0.003889293,-0.013062506,0.007984983,-0.005651195,0.004006976,0.000255309,0.001920437,-0.002069527,0.000252596,0.001232159,-0.00195512,-0.000670234,-0.010306461,0.000599702,-0.001034464,-0.002504669,-0.011405912,-0.001425286,-0.007256571,-0.011873355,-0.004904041,0.002961249,-0.010075254,-0.015305481,0.002650538,-0.002986622,-0.000111737,-0.013229809,-0.015980723
0.014825274,-0.005602936,-0.005923995,0.00822752,0.014322475,-0.000461567,0.000908445,0.001004604,-0.008520273,-0.008184464,-0.004891549,-0.009023772,-0.012030277,0.000393877,-0.00783578,0.001186238,-0.001169541,-0.002112487,0.000836039,0.002372752,-0.001523581,-0.000459207,-0.001832814,-0.011312391,-0.001109346,-0.000567032,-0.004870145,-0.006833481,-0.009303027,0.003055795,-0.001365435,-0.003421976,-0.001812051,-0.008617121,-0.001090258,-0.005391295,-0.008161459,0.010590737,0.00143807,0.011772367,0.00900834,0.000935534,-0.005444903,-0.002374168,-0.007384978,-0.006081531,-0.007912433,0.000883658,0.004228808,-0.006470668
-0.00763134,0.003932163,-0.000236648,-0.001721061,0.003330276,-0.00398996,-0.000356997,0.015557795,-0.008285654,0.001474316,0.001386851,0.002811838,-0.014188874,-0.002233992,-0.000485458,-0.003064454,-0.001778733,0.001215947,-0.022553466,-0.012936642,-0.01116376,-0.011288537,0.019854961,-0.01575461,-0.00279842,0.002758079,0.002954529,0.002369499,-0.003372002,-0.023778021,-2.75374E-05,-0.000286531,-0.006609366,-0.003221358,-0.012015014,0.000922557,-0.005876013,0.002867346,0.000129042,-0.012208611,-0.009443398,-0.003225638,0.001940245,-0.007198558,-0.00781485,-0.000111609,-0.004574209,-0.000228152,-0.01430624,-0.017960702
-0.009460116,0.001913099,-0.0003532,-0.004054574,-0.017007593,0.000942284,-0.000549454,-0.004210866,0.000441786,0.004162018,0.000165464,-0.008046781,0.004219399,-0.00271704,0.000906792,-0.007808271,0.000184599,-0.000588235,0.001054593,-0.009934104,-0.018932441,0.003501541,0.000702336,-0.007279168,-0.01140676,0.000327491,-0.002494107,0.004485471,-0.001004652,-0.006682289,0.001948469,-0.005148248,0.004191399,0.005433278,-0.002993422,-0.003333419,0.000484606,-0.007871373,-0.000975093,-0.002563067,-0.019651548,0.001938594,0.00213007,-0.00527107,0.004960917,-0.003736519,-0.002596635,-0.000712246,-0.009348373,-0.016342297
0.010740396,-0.001114612,-0.000799143,0.011568106,0.00587912,0.001674367,0.000109185,0.005301889,0.008455119,-0.004234805,0.0007266,0.005163636,0.007333825,0.00023438,0.00114576,-0.010186679,-0.001534114,0.00189024,0.007833488,0.014408808,0.007975398,-0.000837532,0.010527145,-0.000742634,0.017151413,-0.003340213,-0.004283275,-0.00595898,-0.001940058,0.004732624,-0.001844902,0.001721227,0.004045724,0.011824895,-0.000819881,5.68816E-05,0.004274399,0.006220995,0.000844066,0.011424539,0.01215867,-0.002894713,-0.000818197,0.013991695,-0.000897202,-0.00268729,0.002185135,0.000698478,0.012295566,0.000996466
0.005903283,0.003837285,0.004956004,0.010232971,0.003221203,0.011617442,-0.00028707,0.008915097,0.017483009,0.004481061,0.006172673,0.013107447,0.010925877,0.001774425,0.002458768,0.009203498,0.002968895,0.00171691,0.007218466,-0.003187557,-0.01018681,0.01574067,0.004123207,0.015763919,0.016116613,0.001923024,0.000675903,7.0918E-05,0.005429874,0.002282674,-0.000371268,0.016689903,0.008176241,0.013549705,0.013163828,0.005998773,0.006503267,0.00857572,-0.000675285,0.012410155,-0.007473273,0.002240604,0.003366601,0.021189671,0.002189757,0.008769434,0.010458025,0.000527695,0.006970311,0.000249766
-0.003371946,-0.005623127,-0.000972104,0.001208587,-0.001165957,-0.005275384,-0.000657626,-0.017776153,-0.006918671,-0.006075272,-0.000238592,-0.003230544,-0.012401894,0.000791121,-0.002133816,-0.008776979,0.000363121,0.002424484,0.001761206,0.004819717,0.001241208,-0.003271861,-0.013878151,0.005067624,-0.006688097,-0.002809648,-0.004515115,-0.005241952,-9.22055E-05,-0.002418107,0.001113152,-0.010789799,-0.003128522,-0.010760729,-0.00828209,-0.001541542,-0.010534073,0.004933357,-0.001358831,-0.00113992,-0.007515892,-0.000265992,-0.003646466,-0.006004261,-0.00118889,-0.005781274,-0.009762915,-0.001174562,0.011142405,-0.004769471
0.014867922,-0.000855114,0.001740334,-0.010848025,0.003888282,0.005776588,-0.000259245,0.014198395,-0.00817657,-0.007600722,-0.00252699,0.006036387,-0.003466643,-0.003868901,-0.000907743,-0.017385142,-0.001319852,-0.003181421,0.000407745,-0.005141051,0.008197215,-0.005129444,0.013134171,-0.013602707,-0.002345107,0.001368399,0.00231693,0.004413986,0.000629459,-0.006585147,-0.003362035,0.00322634,-0.001120618,0.000351292,0.000369365,-0.004684266,0.003996302,-0.005924373,-0.000564374,-0.004521532,0.004357213,-0.000694676,0.000229983,1.92864E-05,-0.01104786,-0.003046327,-0.004813457,-0.001281485,-0.001826303,0.007012818
0.003247467,0.000776106,0.00094471,-0.005416129,-0.008990286,0.005506443,8.38682E-05,0.000823096,0.005693478,-0.005030637,-0.007138167,-0.009523992,0.005610145,0.001196347,-0.003760687,-0.02952607,0.000158146,0.001004611,-0.009371147,-0.000254982,0.00383919,0.007108638,0.005278637,0.003069893,-0.013599804,-0.002474865,0.000350314,-0.003725695,-0.003570647,-0.005180233,0.000429629,-0.00408757,0.005524541,0.002980663,0.006561377,-0.004122956,0.009836924,-0.00499784,2.98828E-05,0.000706584,-0.007050751,-0.000198882,-0.003210175,0.00637839,0.002153278,-5.12597E-06,-0.000930977,0.000133897,0.003712937,0.000674552
-0.025049446,0.008091647,0.003585288,-0.014643569,-0.003197129,0.001338698,-6.25794E-05,-0.022852181,0.001125664,0.005165002,0.002869766,-0.012131008,0.006029787,0.001465332,0.003363162,-0.001288801,-0.001143232,0.001018084,-4.14685E-05,-0.001854673,-0.006789261,-0.003764845,-0.0161639,-0.013345088,0.003733446,0.003160965,0.004566538,0.005983866,0.003723498,-0.011487871,0.001802123,0.003676226,0.000639123,0.00096634,0.004321225,0.000462953,0.002222631,0.01110146,-3.34727E-05,-0.007273359,0.000963214,-0.002656079,0.006333252,-0.001249405,-0.002925342,0.004178404,0.006968464,0.000500208,0.002831736,-0.017364015
0.005603988,-0.006033786,-0.007333704,0.010193188,0.007233199,0.01343999,0.000918164,0.007635044,0.002860479,-0.001059362,-0.001405127,0.000969486,0.003910869,-0.000484718,-0.001838831,0.003672271,-0.000814612,-0.000429906,0.015014942,0.004593677,0.005934248,-0.015165304,0.009472028,0.007662128,0.006095472,-0.001893082,-0.004141653,-0.002987052,-0.00159004,0.006029206,-0.001010288,0.006679228,0.003645248,0.008138685,-0.000632984,-0.001380348,0.006526572,-0.007077133,0.000705276,0.013775073,0.009430844,-0.001568319,0.000196279,0.001599885,-0.011541505,-0.004512511,0.014840649,-0.000141992,0.011752674,0.005412025
-0.000987094,0.003212929,0.0014347,0.003150259,-0.001475457,0.003971609,-0.000256967,-0.008837077,-0.000776469,0.000660432,0.003060602,-0.001662518,0.002402834,-0.003470721,0.001397508,0.001382872,0.002386202,0.003967663,0.025567903,0.017885762,0.00690534,0.00163368,-0.018190952,0.020964995,-0.007259945,0.003825787,0.001613871,-0.002243268,0.00773848,0.017743377,0.003752313,-0.001059037,0.005902706,-0.000178443,-0.001032508,0.002002283,0.008302277,0.000184955,0.000610542,0.017264614,-0.004168963,0.002277817,0.005207201,0.00899831,0.007593491,0.00330546,-0.004935797,0.000562114,0.012755166,0.008811427
0.030049984,0.008868806,0.005481419,-0.000365201,0.017958131,0.013054656,-0.001134614,0.013433336,0.007643895,0.001040282,0.002674707,0.01233798,0.006467946,0.001270569,0.000230817,-0.01032189,0.003074454,0.003785192,0.009270115,-0.005738059,0.008451043,0.017714818,0.011164019,0.013195548,0.012787732,0.001799797,0.004377772,0.00590931,0.003495129,-0.008529945,7.45077E-05,0.017457745,0.016235518,0.016113146,0.01043773,-0.001516718,0.018449064,-0.002992792,-0.002069102,-0.000554639,-0.001699057,0.005872574,0.002093807,0.007392913,0.002324572,0.004851503,0.0111096,0.000292231,-0.005644801,0.015916793
-0.004947363,-0.006270015,-0.001355228,0.007954386,-0.007019438,-0.006803687,1.14148E-07,-0.004635612,-0.005906716,-0.005057005,-0.000578029,-0.006221731,-0.003896665,0.002790717,-0.003761937,0.002327024,0.001542774,0.000329024,0.002724554,0.010899512,-0.001806962,-0.00564526,0.004562767,0.006694267,-0.002522047,-0.004481517,-0.00051562,-5.13581E-05,-0.003117237,-0.000944592,-0.002027377,-0.005250686,-0.018356539,-0.000487771,-0.010761876,-0.000272949,-0.002764778,-0.000917305,-0.001139704,0.003304382,-0.007811812,-0.001649943,-0.00545776,-0.003698752,1.78638E-05,-0.002835495,-0.00037509,-0.000765382,0.006111224,-0.016859013
-0.007725037,-0.001183928,0.000121676,-0.004899154,-0.007588683,-0.001453902,0.001119055,0.011529155,-0.007030353,0.001011294,0.000469598,0.006867761,-0.011919148,-0.001391163,-0.001310157,-0.01079688,-0.003445574,-0.000932478,-0.011283725,0.000387389,0.006746971,-0.015106707,0.006952281,-0.001159816,-0.021328847,0.001939305,0.00071557,-0.002896654,-0.001694619,-0.00779544,0.001268115,-0.005107165,0.002492834,-0.009922017,-0.004321376,-0.002577493,-0.003030416,-0.009661888,0.001737549,-0.006454539,-0.008391233,-0.004399518,-0.002488254,-0.011481599,-0.004037471,-0.000192977,0.002755318,0.000553984,-0.001860134,0.004659353
-0.003682378,0.000153061,0.001434797,-0.00564575,-0.01031095,0.009869903,-0.000353145,0.004763475,0.013029504,0.001263872,0.004360307,0.003296374,0.010206193,-0.001024929,0.002020032,0.006943639,0.000329468,-0.003159892,0.001522828,-0.000853111,0.001541391,-6.19359E-05,0.004349092,-0.000351697,-0.008346305,-0.001692422,-2.19253E-05,0.007403301,-0.001845247,0.006012933,-0.003241706,0.009642209,-0.000592358,-0.004348862,0.013775195,-0.001873408,-0.005188855,0.00380756,-0.000700942,0.004206823,-0.000463534,-0.000825669,-0.002067059,0.000581985,-0.004940973,0.004822007,0.00954912,-0.000246694,0.006422121,-0.006352044
-0.000818414,0.002831253,-0.001400199,0.004418684,-0.017628116,0.008499318,0.001454617,-0.014490816,-0.003045686,0.00087982,0.002759323,-0.016356357,0.001649115,0.000427921,0.001336006,7.16872E-06,-0.003824241,-0.00543579,-0.016821933,-0.000979218,-0.000885706,-0.01062427,-0.015205368,-0.000294354,0.001042046,0.003553702,0.002432995,-0.001569427,0.003314792,0.000717133,-0.003193286,-3.50238E-05,-0.003048688,0.009091317,-0.006293596,0.003474295,0.004320313,-0.00871161,0.000383204,-0.003600569,-0.001301078,-0.001476204,0.005001149,-0.004557795,-0.00348086,0.000342905,0.004112321,-0.000437604,-0.008503011,-0.013059526
-0.011116927,-0.005401861,-0.008645127,-0.002496466,0.015196905,0.00662551,-0.001576049,-0.019108204,-0.006111788,-0.004000504,-0.005102051,-0.0122598,-0.005097745,0.002452404,0.000750484,-0.003247517,0.003923345,0.002210207,-0.004812364,-0.002763469,0.00505622,0.001567088,-0.016626,0.005922991,0.017822626,-0.006138198,-0.000646215,-0.005093767,-0.00395984,0.007377285,0.000579846,0.000938786,-0.007992449,0.003350629,-0.011048109,0.001142538,-0.002546616,0.010312817,-0.000694396,-0.000555284,0.010186522,0.004070546,0.000842601,-0.001125808,-0.002906206,-0.002805679,-0.005112069,-0.00028092,-0.004641959,0.003044341
-0.024794408,-0.007312717,-0.006815097,-0.012673363,-0.024431126,0.004550756,0.000278338,-0.024656188,0.004860632,0.000404033,-0.00291843,-0.021841538,-0.0065526,-0.0019188,-0.00228009,-0.01079994,-0.000528646,-0.001552612,0.001398695,-0.009423235,-0.012574682,0.0052681,-0.002858402,-0.022619388,-0.017758543,-0.004281357,-0.006028438,-0.003363778,-0.003079581,-0.010723239,-0.00186532,-0.007992556,0.013929988,0.006254981,0.003268981,0.001063096,-0.007142469,-0.000602413,3.98508E-05,-0.012950677,0.003888952,0.000936686,9.42882E-05,-0.007222337,-0.003393943,-0.00960297,0.002053808,-0.001073215,-0.009272163,-0.014139791
0.002090935,-0.001807783,-0.001879662,0.011970904,0.006835709,0.02464903,-0.000398163,-0.001485306,0.016296611,-0.005849803,6.01753E-05,0.008782538,0.018304564,0.000950242,-0.000348948,0.003225999,0.003356152,0.004220968,0.011599181,0.007082657,-0.000518782,0.012969491,-0.001856734,0.010387937,0.020543791,-0.001343117,-0.002826273,0.0024956,-0.001484575,0.008322995,0.001137354,0.012312971,0.014515438,0.017529889,0.016178682,-0.00259573,0.013907373,0.003470327,0.000389423,0.012139864,0.003216937,0.0061022,0.002043995,0.022240942,0.007965673,-0.004642138,0.00962284,0.000727747,0.004281507,-0.001385973
-0.003825446,0.003063579,0.001660118,-0.019772285,0.007132617,-0.000270219,-0.000936464,-0.002172825,-0.008359785,-0.001424074,0.000789104,0.000664579,-0.012570414,-9.82727E-05,-0.003201408,0.005500952,0.000742869,-0.001713009,-0.024010342,-0.005873925,-0.005248687,0.014609992,-0.006683183,-0.019855121,-0.002052306,0.006828305,0.002673364,0.002755486,-0.001350871,-0.008879859,0.002094933,0.004938995,-6.46251E-06,-0.001632134,0.002226916,0.000162319,0.002632018,0.005294216,-0.001627326,-0.00707481,-0.010916628,0.005693084,0.00117826,-0.004479635,0.00931195,0.002557875,0.001257452,-0.000275477,-0.02759817,-0.024005966
-0.01370825,0.002933129,0.003193703,0.008356576,-0.013239102,0.016824171,0.000684315,-0.011664459,0.014922562,0.007262424,0.004952639,-0.00745608,0.020512761,-0.002573917,0.002472324,-0.011976125,-0.00153778,-0.006287297,0.015956841,0.006570089,-0.008056893,-0.003487155,-0.00877677,0.003400047,-0.002698578,0.00142523,0.008980737,0.007500082,0.002548295,0.013013059,-0.00165842,0.002173339,-0.000310658,0.007101612,0.01085375,0.003459405,0.004667431,0.003232446,0.000907946,-0.003476167,0.009445304,-0.00026716,0.0063505,0.01038068,-0.004309244,0.004851304,0.006417707,6.73214E-05,0.010800446,0.009784359
0.002420917,0.001561792,0.000113977,0.000908909,-0.009975692,0.003005877,0.000859152,-0.00971464,-0.001345478,0.002136695,0.003076394,-0.004568881,-0.000723833,0.003573205,0.000497286,0.008813682,0.002841529,0.003558177,0.010429345,0.00044696,-0.000795798,0.005937825,-0.008719038,3.01048E-05,-0.007538309,0.003405926,0.001336223,6.38694E-05,0.005941227,0.002411117,0.000272317,0.003761724,0.002599852,0.002419511,0.00292817,0.002456265,0.00361418,0.000114465,0.001189598,0.006334464,-0.001654519,0.002179027,0.002447241,0.009956361,0.014418312,0.001123999,-0.002014579,-7.205E-06,0.008896663,0.002931199
-0.001259031,-0.004568397,-0.002682986,-0.013106912,-0.006635087,-0.010112967,0.000858736,-0.011252064,-0.000243279,-0.000255622,-0.00183413,-0.010125341,-0.003752608,-0.00230636,-0.004262996,-0.007452795,-0.001280204,-0.001751208,-0.019886932,-0.013690521,-0.020806398,0.013767244,-0.009333395,-0.020188229,-0.012149355,-0.000610028,-0.000361687,-0.002153794,-0.003902168,-0.010598466,-0.001453508,-0.006398216,-0.001402673,0.002265024,-0.000573722,0.001407354,0.00128704,0.00316245,0.000479481,-0.017830606,-0.016234774,-0.002946334,-0.004761329,0.002412626,0.012228849,-0.003842336,-0.003411685,-4.19504E-05,-0.025743304,-0.01818238
0.000765724,-0.004663026,-2.96014E-05,0.01545582,-0.005219454,0.00046297,0.000759023,-0.010876036,-0.00074304,-0.00793646,-0.002946532,-0.009789751,-0.002769239,-0.001201395,-0.002400205,-0.024031899,5.19956E-05,0.002982831,0.018376069,0.023189048,0.011299337,-0.005162844,-0.014679768,0.013882257,-0.015307656,-0.004378831,0.001169003,-0.000920706,-0.003870591,0.013641618,0.00137637,-0.010189142,-0.008540778,-0.00874749,-0.006644367,-0.000413901,-3.02595E-05,-0.009022202,0.001232261,0.018781021,0.006619615,0.000751963,-0.003622618,0.000605744,-0.002205725,-0.000109127,3.67562E-05,0.000706313,0.003587601,0.00328161
-0.021887739,0.005485336,-0.000806506,0.000379962,-0.013058294,-0.004014559,-0.001251752,-0.014314684,0.012230731,0.003675231,0.002413119,-0.01834166,0.014695951,-0.000874445,-0.000842897,-0.028098492,0.003868863,0.00446736,-0.007405368,0.003366238,0.005407719,0.005983494,-0.00594217,-0.00249925,-0.010033788,0.001347158,0.00314751,0.009074943,-0.001507335,0.016058555,0.002120771,0.008352893,-0.004804333,0.011214074,0.005662446,0.002552272,0.007531929,0.00579926,-0.002717736,0.006583347,0.0102191,-0.001591372,0.003132617,0.012910471,0.00565834,0.001165347,0.003726027,-0.001222646,0.01011476,-0.001361437
0.003847735,0.002577283,0.002409199,0.009415476,-0.004011193,-0.010116221,0.00053294,-0.009995417,-0.003196268,-0.003061454,-0.002205594,-0.015253538,-0.000322997,-0.00019644,-0.001666799,-0.007955931,0.001313803,0.004458771,0.01567766,-0.005062149,0.00247024,0.003740538,-0.008249728,0.014109875,-0.007846184,-0.00208567,-0.003121036,-8.28039E-05,-0.000713642,0.000107699,0.002034454,-0.003082662,0.000343765,-0.000110899,-0.005717454,-0.001249829,0.003415049,0.011077981,-0.000184785,0.013639512,-0.000115,-0.001045186,-0.002137339,-0.005613557,-0.001811787,-0.001004868,-0.004237281,0.00090312,0.001120086,0.010210846
-0.002076172,-0.002730541,0.000893827,-0.017556855,-0.009093555,-0.001550286,-5.63539E-05,-0.002194341,-0.008564604,-0.002920184,-0.001758268,-0.009719343,-0.004416369,-0.004998465,-0.001528855,-0.022526148,-0.000214961,-0.004040074,-0.007516096,0.015952426,0.006020953,-0.005030765,-0.001873928,-0.009371149,-0.006539259,0.004372318,0.001463337,-0.002558879,-0.000900641,0.008067962,-0.000437817,-0.00063325,-0.003607547,-0.005912302,0.002266555,7.97064E-05,-0.002844023,0.002512982,0.000659396,-0.013185742,0.004772874,0.000876939,0.00271826,-0.002378125,-0.008236525,0.000223053,-0.00810303,0.000858219,-0.005272066,-0.007942235
-0.004699835,-0.001592338,-0.001630298,0.008768486,-0.006279343,0.005936701,0.002148137,-0.001658504,0.002988254,-0.001169951,-0.001320309,-0.010444634,0.003547574,0.005291171,0.000439592,0.007520915,0.001109807,0.00084562,-0.008517614,-0.001341718,-0.001788057,0.009899494,-0.006350473,-0.004943595,-0.000974139,-0.003473029,-0.000382963,-0.004079903,-0.002893928,0.005836363,-0.001536157,-0.005589579,-0.002115632,0.008805549,-0.004512808,0.002335313,0.001255328,0.009145236,0.003466713,0.004384394,0.003944401,0.000686677,-0.001391949,0.00515285,0.013679055,-0.002525079,-0.002144329,0.001867131,0.001204593,-0.000639557
0.021240271,0.001462116,-0.003417114,0.011362391,0.014449396,0.016265129,0.001254164,0.014315228,0.010787028,0.00029774,0.002487174,0.011887692,0.008676527,0.002600453,-0.001667608,0.003016113,0.001696892,0.000484215,0.010941912,0.001196235,0.009720826,0.007922441,-0.002367222,0.006585479,-0.006274257,0.000386461,0.002709692,0.004182383,-0.002524974,0.004480013,-0.002507015,0.006837745,0.002002869,0.011485071,0.006818971,0.000551933,0.004999486,-0.004876128,0.001501109,0.008336941,0.013689675,0.002072305,0.000302827,0.01046844,0.015475443,0.001809854,0.00632055,0.000627097,-0.004258665,0.004832437
-0.004576633,0.003520159,0.002901699,0.002905716,-0.011631175,0.004477257,0.000869635,-0.00549341,0.003377956,7.20482E-05,0.003809396,-0.009820453,0.003721121,-0.002177965,-0.001951279,0.012090215,0.000220234,-0.003024921,0.014558449,0.006194412,-0.002563726,0.00212896,0.01283977,-0.004551063,0.004091982,0.005043678,0.003623531,0.002871877,0.00293817,0.002635355,-0.001071629,-0.007238977,-0.008889814,-0.008612357,-0.000565611,-0.001332123,-0.003295702,0.013697976,0.000252403,0.002235334,0.013733471,0.000216211,0.003509987,-0.004743972,-0.007912116,0.000883446,-0.000103003,-0.000639683,0.013527161,-0.003779889
-0.006147324,-0.005786064,-0.004211729,-0.005680844,0.00767635,0.016420042,-0.000179725,-0.001398086,0.013855282,-0.005022761,0.000416425,0.01115391,0.015213864,0.001689819,0.001793909,-0.002453014,0.001531134,0.002528051,0.007876438,0.000207912,-0.000104467,-0.003849643,-0.017336456,-0.002477856,-0.010384715,-0.004636127,-0.002077361,0.000560855,-0.002942431,-8.30122E-06,-0.000752315,0.011003914,0.01256329,0.007260386,0.019164668,-0.0050025,0.007070025,-0.001506966,0.000777512,0.005325299,-0.00087615,-0.003354441,-0.003847713,0.017030626,-0.001384935,-0.002024161,0.011705438,9.90205E-05,0.002885185,-0.003370902
